year,state,county,subgroup_type,subgroup,poverty_exposure,poverty_exposure_quality
2018,29,91,race-ethnicity,Black,NA,NA
2018,29,91,race-ethnicity,Hispanic,0,3
2018,29,91,race-ethnicity,Other Races and Ethnicities,0,3
2018,29,91,race-ethnicity,"White, Non-Hispanic",0,1
2018,29,93,all,All,0,1
2018,29,93,race-ethnicity,Black,0,3
2018,29,93,race-ethnicity,Hispanic,NA,NA
2018,29,93,race-ethnicity,Other Races and Ethnicities,0,3
2018,29,93,race-ethnicity,"White, Non-Hispanic",0,1
2018,29,95,all,All,0.142322896,1
2018,29,95,race-ethnicity,Black,0.219675354,1
2018,29,95,race-ethnicity,Hispanic,0.190376978,1
2018,29,95,race-ethnicity,Other Races and Ethnicities,0.144002895,1
2018,29,95,race-ethnicity,"White, Non-Hispanic",0.052124859,1
2018,29,97,all,All,0,1
2018,29,97,race-ethnicity,Black,0,3
2018,29,97,race-ethnicity,Hispanic,0,2
2018,29,97,race-ethnicity,Other Races and Ethnicities,0,2
2018,29,97,race-ethnicity,"White, Non-Hispanic",0,1
2018,29,99,all,All,0,1
2018,29,99,race-ethnicity,Black,0,3
2018,29,99,race-ethnicity,Hispanic,0,3
2018,29,99,race-ethnicity,Other Races and Ethnicities,0,2
2018,29,99,race-ethnicity,"White, Non-Hispanic",0,1
2018,29,101,all,All,0.264596603,1
2018,29,101,race-ethnicity,Black,0.759776536,3
2018,29,101,race-ethnicity,Hispanic,0.482889734,3
2018,29,101,race-ethnicity,Other Races and Ethnicities,0.181711606,2
2018,29,101,race-ethnicity,"White, Non-Hispanic",0.238784135,1
2018,29,103,all,All,0,2
2018,29,103,race-ethnicity,Black,NA,NA
2018,29,103,race-ethnicity,Hispanic,NA,NA
2018,29,103,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,29,103,race-ethnicity,"White, Non-Hispanic",0,2
2018,29,105,all,All,0,1
2018,29,105,race-ethnicity,Black,0,3
2018,29,105,race-ethnicity,Hispanic,0,3
2018,29,105,race-ethnicity,Other Races and Ethnicities,0,3
2018,29,105,race-ethnicity,"White, Non-Hispanic",0,1
2018,29,107,all,All,0,1
2018,29,107,race-ethnicity,Black,0,3
2018,29,107,race-ethnicity,Hispanic,0,2
2018,29,107,race-ethnicity,Other Races and Ethnicities,0,3
2018,29,107,race-ethnicity,"White, Non-Hispanic",0,1
2018,29,109,all,All,0,1
2018,29,109,race-ethnicity,Black,NA,NA
2018,29,109,race-ethnicity,Hispanic,0,3
2018,29,109,race-ethnicity,Other Races and Ethnicities,0,3
2018,29,109,race-ethnicity,"White, Non-Hispanic",0,1
2018,29,111,all,All,0,1
2018,29,111,race-ethnicity,Black,0,3
2018,29,111,race-ethnicity,Hispanic,NA,NA
2018,29,111,race-ethnicity,Other Races and Ethnicities,0,3
2018,29,111,race-ethnicity,"White, Non-Hispanic",0,1
2018,29,113,all,All,0,1
2018,29,113,race-ethnicity,Black,0,3
2018,29,113,race-ethnicity,Hispanic,0,3
2018,29,113,race-ethnicity,Other Races and Ethnicities,0,3
2018,29,113,race-ethnicity,"White, Non-Hispanic",0,1
2018,29,115,all,All,0,1
2018,29,115,race-ethnicity,Black,NA,NA
2018,29,115,race-ethnicity,Hispanic,0,3
2018,29,115,race-ethnicity,Other Races and Ethnicities,0,3
2018,29,115,race-ethnicity,"White, Non-Hispanic",0,1
2018,29,117,all,All,0,1
2018,29,117,race-ethnicity,Black,0,3
2018,29,117,race-ethnicity,Hispanic,0,3
2018,29,117,race-ethnicity,Other Races and Ethnicities,0,3
2018,29,117,race-ethnicity,"White, Non-Hispanic",0,1
2018,29,119,all,All,0,1
2018,29,119,race-ethnicity,Black,0,3
2018,29,119,race-ethnicity,Hispanic,0,2
2018,29,119,race-ethnicity,Other Races and Ethnicities,0,2
2018,29,119,race-ethnicity,"White, Non-Hispanic",0,1
2018,29,121,all,All,0,1
2018,29,121,race-ethnicity,Black,0,3
2018,29,121,race-ethnicity,Hispanic,0,3
2018,29,121,race-ethnicity,Other Races and Ethnicities,0,2
2018,29,121,race-ethnicity,"White, Non-Hispanic",0,1
2018,29,123,all,All,0,1
2018,29,123,race-ethnicity,Black,NA,NA
2018,29,123,race-ethnicity,Hispanic,0,3
2018,29,123,race-ethnicity,Other Races and Ethnicities,0,3
2018,29,123,race-ethnicity,"White, Non-Hispanic",0,1
2018,29,125,all,All,0,2
2018,29,125,race-ethnicity,Black,NA,NA
2018,29,125,race-ethnicity,Hispanic,0,3
2018,29,125,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,29,125,race-ethnicity,"White, Non-Hispanic",0,2
2018,29,127,all,All,0,1
2018,29,127,race-ethnicity,Black,0,3
2018,29,127,race-ethnicity,Hispanic,0,3
2018,29,127,race-ethnicity,Other Races and Ethnicities,0,3
2018,29,127,race-ethnicity,"White, Non-Hispanic",0,1
2018,29,129,all,All,0,2
2018,29,129,race-ethnicity,Black,NA,NA
2018,29,129,race-ethnicity,Hispanic,NA,NA
2018,29,129,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,29,129,race-ethnicity,"White, Non-Hispanic",0,2
2018,29,131,all,All,0,1
2018,29,131,race-ethnicity,Black,0,3
2018,29,131,race-ethnicity,Hispanic,0,3
2018,29,131,race-ethnicity,Other Races and Ethnicities,0,3
2018,29,131,race-ethnicity,"White, Non-Hispanic",0,2
2018,29,133,all,All,0,1
2018,29,133,race-ethnicity,Black,0,2
2018,29,133,race-ethnicity,Hispanic,0,3
2018,29,133,race-ethnicity,Other Races and Ethnicities,0,3
2018,29,133,race-ethnicity,"White, Non-Hispanic",0,2
2018,29,135,all,All,0,2
2018,29,135,race-ethnicity,Black,0,3
2018,29,135,race-ethnicity,Hispanic,0,3
2018,29,135,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,29,135,race-ethnicity,"White, Non-Hispanic",0,2
2018,29,137,all,All,0,1
2018,29,137,race-ethnicity,Black,0,3
2018,29,137,race-ethnicity,Hispanic,NA,NA
2018,29,137,race-ethnicity,Other Races and Ethnicities,0,3
2018,29,137,race-ethnicity,"White, Non-Hispanic",0,2
2018,29,139,all,All,0,1
2018,29,139,race-ethnicity,Black,0,3
2018,29,139,race-ethnicity,Hispanic,0,3
2018,29,139,race-ethnicity,Other Races and Ethnicities,0,3
2018,29,139,race-ethnicity,"White, Non-Hispanic",0,1
2018,29,141,all,All,0,1
2018,29,141,race-ethnicity,Black,NA,NA
2018,29,141,race-ethnicity,Hispanic,0,3
2018,29,141,race-ethnicity,Other Races and Ethnicities,0,3
2018,29,141,race-ethnicity,"White, Non-Hispanic",0,1
2018,29,143,all,All,0,1
2018,29,143,race-ethnicity,Black,0,2
2018,29,143,race-ethnicity,Hispanic,0,3
2018,29,143,race-ethnicity,Other Races and Ethnicities,0,3
2018,29,143,race-ethnicity,"White, Non-Hispanic",0,1
2018,29,145,all,All,0,1
2018,29,145,race-ethnicity,Black,0,3
2018,29,145,race-ethnicity,Hispanic,0,2
2018,29,145,race-ethnicity,Other Races and Ethnicities,0,2
2018,29,145,race-ethnicity,"White, Non-Hispanic",0,1
2018,29,147,all,All,0,1
2018,29,147,race-ethnicity,Black,0,3
2018,29,147,race-ethnicity,Hispanic,0,2
2018,29,147,race-ethnicity,Other Races and Ethnicities,0,3
2018,29,147,race-ethnicity,"White, Non-Hispanic",0,1
2018,29,149,all,All,0,1
2018,29,149,race-ethnicity,Black,NA,NA
2018,29,149,race-ethnicity,Hispanic,NA,NA
2018,29,149,race-ethnicity,Other Races and Ethnicities,0,3
2018,29,149,race-ethnicity,"White, Non-Hispanic",0,1
2018,29,151,all,All,0,2
2018,29,151,race-ethnicity,Black,NA,NA
2018,29,151,race-ethnicity,Hispanic,NA,NA
2018,29,151,race-ethnicity,Other Races and Ethnicities,0,3
2018,29,151,race-ethnicity,"White, Non-Hispanic",0,2
2018,29,153,all,All,0,1
2018,29,153,race-ethnicity,Black,NA,NA
2018,29,153,race-ethnicity,Hispanic,0,3
2018,29,153,race-ethnicity,Other Races and Ethnicities,0,3
2018,29,153,race-ethnicity,"White, Non-Hispanic",0,1
2018,29,155,all,All,0.274400685,1
2018,29,155,race-ethnicity,Black,0.39678511,1
2018,29,155,race-ethnicity,Hispanic,0.172222222,3
2018,29,155,race-ethnicity,Other Races and Ethnicities,0.289473684,3
2018,29,155,race-ethnicity,"White, Non-Hispanic",0.140617097,1
2018,29,157,all,All,0,2
2018,29,157,race-ethnicity,Black,NA,NA
2018,29,157,race-ethnicity,Hispanic,NA,NA
2018,29,157,race-ethnicity,Other Races and Ethnicities,0,3
2018,29,157,race-ethnicity,"White, Non-Hispanic",0,2
2018,29,159,all,All,0,1
2018,29,159,race-ethnicity,Black,0,3
2018,29,159,race-ethnicity,Hispanic,0,3
2018,29,159,race-ethnicity,Other Races and Ethnicities,0,3
2018,29,159,race-ethnicity,"White, Non-Hispanic",0,1
2018,29,161,all,All,0.197783278,1
2018,29,161,race-ethnicity,Black,0.300995025,3
2018,29,161,race-ethnicity,Hispanic,0.336470588,2
2018,29,161,race-ethnicity,Other Races and Ethnicities,0.445566779,2
2018,29,161,race-ethnicity,"White, Non-Hispanic",0.160065111,1
2018,29,163,all,All,0,1
2018,29,163,race-ethnicity,Black,0,3
2018,29,163,race-ethnicity,Hispanic,0,3
2018,29,163,race-ethnicity,Other Races and Ethnicities,0,3
2018,29,163,race-ethnicity,"White, Non-Hispanic",0,2
2018,29,165,all,All,0,1
2018,29,165,race-ethnicity,Black,0,2
2018,29,165,race-ethnicity,Hispanic,0,2
2018,29,165,race-ethnicity,Other Races and Ethnicities,0,3
2018,29,165,race-ethnicity,"White, Non-Hispanic",0,1
2018,29,167,all,All,0,1
2018,29,167,race-ethnicity,Black,0,3
2018,29,167,race-ethnicity,Hispanic,NA,NA
2018,29,167,race-ethnicity,Other Races and Ethnicities,0,3
2018,29,167,race-ethnicity,"White, Non-Hispanic",0,1
2018,29,169,all,All,0,1
2018,29,169,race-ethnicity,Black,0,3
2018,29,169,race-ethnicity,Hispanic,0,3
2018,29,169,race-ethnicity,Other Races and Ethnicities,0,3
2018,29,169,race-ethnicity,"White, Non-Hispanic",0,2
2018,29,171,all,All,0,2
2018,29,171,race-ethnicity,Black,NA,NA
2018,29,171,race-ethnicity,Hispanic,NA,NA
2018,29,171,race-ethnicity,Other Races and Ethnicities,0,3
2018,29,171,race-ethnicity,"White, Non-Hispanic",0,2
2018,29,173,all,All,0,2
2018,29,173,race-ethnicity,Black,NA,NA
2018,29,173,race-ethnicity,Hispanic,0,3
2018,29,173,race-ethnicity,Other Races and Ethnicities,0,3
2018,29,173,race-ethnicity,"White, Non-Hispanic",0,2
2018,29,175,all,All,0,1
2018,29,175,race-ethnicity,Black,0,3
2018,29,175,race-ethnicity,Hispanic,0,3
2018,29,175,race-ethnicity,Other Races and Ethnicities,0,3
2018,29,175,race-ethnicity,"White, Non-Hispanic",0,1
2018,29,177,all,All,0,2
2018,29,177,race-ethnicity,Black,0,3
2018,29,177,race-ethnicity,Hispanic,0,3
2018,29,177,race-ethnicity,Other Races and Ethnicities,0,3
2018,29,177,race-ethnicity,"White, Non-Hispanic",0,2
2018,29,179,all,All,0,2
2018,29,179,race-ethnicity,Black,NA,NA
2018,29,179,race-ethnicity,Hispanic,NA,NA
2018,29,179,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,29,179,race-ethnicity,"White, Non-Hispanic",0,2
2018,29,181,all,All,0,1
2018,29,181,race-ethnicity,Black,0,3
2018,29,181,race-ethnicity,Hispanic,0,3
2018,29,181,race-ethnicity,Other Races and Ethnicities,0,3
2018,29,181,race-ethnicity,"White, Non-Hispanic",0,1
2018,29,183,all,All,0,1
2018,29,183,race-ethnicity,Black,0,2
2018,29,183,race-ethnicity,Hispanic,0,2
2018,29,183,race-ethnicity,Other Races and Ethnicities,0,2
2018,29,183,race-ethnicity,"White, Non-Hispanic",0,1
2018,29,185,all,All,0,1
2018,29,185,race-ethnicity,Black,NA,NA
2018,29,185,race-ethnicity,Hispanic,0,3
2018,29,185,race-ethnicity,Other Races and Ethnicities,0,3
2018,29,185,race-ethnicity,"White, Non-Hispanic",0,1
2018,29,186,all,All,0,2
2018,29,186,race-ethnicity,Black,0,3
2018,29,186,race-ethnicity,Hispanic,NA,NA
2018,29,186,race-ethnicity,Other Races and Ethnicities,0,3
2018,29,186,race-ethnicity,"White, Non-Hispanic",0,2
2018,29,187,all,All,0,1
2018,29,187,race-ethnicity,Black,0,3
2018,29,187,race-ethnicity,Hispanic,0,3
2018,29,187,race-ethnicity,Other Races and Ethnicities,0,3
2018,29,187,race-ethnicity,"White, Non-Hispanic",0,1
2018,29,189,all,All,0.008019578,1
2018,29,189,race-ethnicity,Black,0.016276972,1
2018,29,189,race-ethnicity,Hispanic,0,2
2018,29,189,race-ethnicity,Other Races and Ethnicities,0.001609195,1
2018,29,189,race-ethnicity,"White, Non-Hispanic",8.10E-05,1
2018,29,195,all,All,0,1
2018,29,195,race-ethnicity,Black,0,3
2018,29,195,race-ethnicity,Hispanic,0,3
2018,29,195,race-ethnicity,Other Races and Ethnicities,0,3
2018,29,195,race-ethnicity,"White, Non-Hispanic",0,1
2018,29,197,all,All,0,1
2018,29,197,race-ethnicity,Black,NA,NA
2018,29,197,race-ethnicity,Hispanic,NA,NA
2018,29,197,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,29,197,race-ethnicity,"White, Non-Hispanic",0,1
2018,29,199,all,All,0,2
2018,29,199,race-ethnicity,Black,0,3
2018,29,199,race-ethnicity,Hispanic,NA,NA
2018,29,199,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,29,199,race-ethnicity,"White, Non-Hispanic",0,2
2018,29,201,all,All,0,1
2018,29,201,race-ethnicity,Black,0,2
2018,29,201,race-ethnicity,Hispanic,0,3
2018,29,201,race-ethnicity,Other Races and Ethnicities,0,3
2018,29,201,race-ethnicity,"White, Non-Hispanic",0,1
2018,29,203,all,All,0,1
2018,29,203,race-ethnicity,Black,NA,NA
2018,29,203,race-ethnicity,Hispanic,0,3
2018,29,203,race-ethnicity,Other Races and Ethnicities,0,3
2018,29,203,race-ethnicity,"White, Non-Hispanic",0,1
2018,29,205,all,All,0,2
2018,29,205,race-ethnicity,Black,NA,NA
2018,29,205,race-ethnicity,Hispanic,0,3
2018,29,205,race-ethnicity,Other Races and Ethnicities,0,3
2018,29,205,race-ethnicity,"White, Non-Hispanic",0,2
2018,29,207,all,All,0,1
2018,29,207,race-ethnicity,Black,0,3
2018,29,207,race-ethnicity,Hispanic,0,3
2018,29,207,race-ethnicity,Other Races and Ethnicities,0,3
2018,29,207,race-ethnicity,"White, Non-Hispanic",0,1
2018,29,209,all,All,0,1
2018,29,209,race-ethnicity,Black,NA,NA
2018,29,209,race-ethnicity,Hispanic,0,3
2018,29,209,race-ethnicity,Other Races and Ethnicities,0,3
2018,29,209,race-ethnicity,"White, Non-Hispanic",0,1
2018,29,211,all,All,0,2
2018,29,211,race-ethnicity,Black,NA,NA
2018,29,211,race-ethnicity,Hispanic,0,3
2018,29,211,race-ethnicity,Other Races and Ethnicities,0,3
2018,29,211,race-ethnicity,"White, Non-Hispanic",0,2
2018,29,213,all,All,0,1
2018,29,213,race-ethnicity,Black,0,3
2018,29,213,race-ethnicity,Hispanic,0,3
2018,29,213,race-ethnicity,Other Races and Ethnicities,0,2
2018,29,213,race-ethnicity,"White, Non-Hispanic",0,1
2018,29,215,all,All,0,1
2018,29,215,race-ethnicity,Black,NA,NA
2018,29,215,race-ethnicity,Hispanic,0,3
2018,29,215,race-ethnicity,Other Races and Ethnicities,0,3
2018,29,215,race-ethnicity,"White, Non-Hispanic",0,1
2018,29,217,all,All,0,1
2018,29,217,race-ethnicity,Black,0,3
2018,29,217,race-ethnicity,Hispanic,NA,NA
2018,29,217,race-ethnicity,Other Races and Ethnicities,0,3
2018,29,217,race-ethnicity,"White, Non-Hispanic",0,1
2018,29,219,all,All,0,1
2018,29,219,race-ethnicity,Black,0,3
2018,29,219,race-ethnicity,Hispanic,0,3
2018,29,219,race-ethnicity,Other Races and Ethnicities,0,3
2018,29,219,race-ethnicity,"White, Non-Hispanic",0,2
2018,29,221,all,All,0,1
2018,29,221,race-ethnicity,Black,NA,NA
2018,29,221,race-ethnicity,Hispanic,0,3
2018,29,221,race-ethnicity,Other Races and Ethnicities,0,3
2018,29,221,race-ethnicity,"White, Non-Hispanic",0,1
2018,29,223,all,All,0,1
2018,29,223,race-ethnicity,Black,NA,NA
2018,29,223,race-ethnicity,Hispanic,NA,NA
2018,29,223,race-ethnicity,Other Races and Ethnicities,0,3
2018,29,223,race-ethnicity,"White, Non-Hispanic",0,1
2018,29,225,all,All,0,1
2018,29,225,race-ethnicity,Black,NA,NA
2018,29,225,race-ethnicity,Hispanic,0,3
2018,29,225,race-ethnicity,Other Races and Ethnicities,0,3
2018,29,225,race-ethnicity,"White, Non-Hispanic",0,1
2018,29,227,all,All,0,2
2018,29,227,race-ethnicity,Black,NA,NA
2018,29,227,race-ethnicity,Hispanic,NA,NA
2018,29,227,race-ethnicity,Other Races and Ethnicities,0,3
2018,29,227,race-ethnicity,"White, Non-Hispanic",0,2
2018,29,229,all,All,0,1
2018,29,229,race-ethnicity,Black,NA,NA
2018,29,229,race-ethnicity,Hispanic,0,3
2018,29,229,race-ethnicity,Other Races and Ethnicities,0,3
2018,29,229,race-ethnicity,"White, Non-Hispanic",0,1
2018,29,510,all,All,0.319480129,1
2018,29,510,race-ethnicity,Black,0.374462272,1
2018,29,510,race-ethnicity,Hispanic,0.411409599,2
2018,29,510,race-ethnicity,Other Races and Ethnicities,0.206713781,1
2018,29,510,race-ethnicity,"White, Non-Hispanic",0.163020244,1
2018,30,1,all,All,0,1
2018,30,1,race-ethnicity,Black,NA,NA
2018,30,1,race-ethnicity,Hispanic,0,3
2018,30,1,race-ethnicity,Other Races and Ethnicities,0,3
2018,30,1,race-ethnicity,"White, Non-Hispanic",0,1
2018,30,3,all,All,0,1
2018,30,3,race-ethnicity,Black,NA,NA
2018,30,3,race-ethnicity,Hispanic,0,3
2018,30,3,race-ethnicity,Other Races and Ethnicities,0,1
2018,30,3,race-ethnicity,"White, Non-Hispanic",0,2
2018,30,5,all,All,0.690973993,1
2018,30,5,race-ethnicity,Black,NA,NA
2018,30,5,race-ethnicity,Hispanic,0.798076923,3
2018,30,5,race-ethnicity,Other Races and Ethnicities,0.868421053,1
2018,30,5,race-ethnicity,"White, Non-Hispanic",0.085365854,2
2018,30,7,all,All,0,3
2018,30,7,race-ethnicity,Black,NA,NA
2018,30,7,race-ethnicity,Hispanic,NA,NA
2018,30,7,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,30,7,race-ethnicity,"White, Non-Hispanic",0,3
2018,30,9,all,All,0,2
2018,30,9,race-ethnicity,Black,NA,NA
2018,30,9,race-ethnicity,Hispanic,NA,NA
2018,30,9,race-ethnicity,Other Races and Ethnicities,0,3
2018,30,9,race-ethnicity,"White, Non-Hispanic",0,2
2018,30,11,all,All,0,3
2018,30,11,race-ethnicity,Black,NA,NA
2018,30,11,race-ethnicity,Hispanic,NA,NA
2018,30,11,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,30,11,race-ethnicity,"White, Non-Hispanic",0,3
2018,30,13,all,All,0,1
2018,30,13,race-ethnicity,Black,0,3
2018,30,13,race-ethnicity,Hispanic,0,2
2018,30,13,race-ethnicity,Other Races and Ethnicities,0,2
2018,30,13,race-ethnicity,"White, Non-Hispanic",0,1
2018,30,15,all,All,0,1
2018,30,15,race-ethnicity,Black,NA,NA
2018,30,15,race-ethnicity,Hispanic,0,3
2018,30,15,race-ethnicity,Other Races and Ethnicities,0,1
2018,30,15,race-ethnicity,"White, Non-Hispanic",0,2
2018,30,17,all,All,0,1
2018,30,17,race-ethnicity,Black,NA,NA
2018,30,17,race-ethnicity,Hispanic,NA,NA
2018,30,17,race-ethnicity,Other Races and Ethnicities,0,3
2018,30,17,race-ethnicity,"White, Non-Hispanic",0,1
2018,30,19,all,All,0,3
2018,30,19,race-ethnicity,Black,NA,NA
2018,30,19,race-ethnicity,Hispanic,NA,NA
2018,30,19,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,30,19,race-ethnicity,"White, Non-Hispanic",0,3
2018,30,21,all,All,0,2
2018,30,21,race-ethnicity,Black,0,3
2018,30,21,race-ethnicity,Hispanic,NA,NA
2018,30,21,race-ethnicity,Other Races and Ethnicities,0,3
2018,30,21,race-ethnicity,"White, Non-Hispanic",0,2
2018,30,23,all,All,0,2
2018,30,23,race-ethnicity,Black,NA,NA
2018,30,23,race-ethnicity,Hispanic,0,3
2018,30,23,race-ethnicity,Other Races and Ethnicities,0,3
2018,30,23,race-ethnicity,"White, Non-Hispanic",0,2
2018,30,25,all,All,0,3
2018,30,25,race-ethnicity,Black,NA,NA
2018,30,25,race-ethnicity,Hispanic,NA,NA
2018,30,25,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,30,25,race-ethnicity,"White, Non-Hispanic",0,3
2018,30,27,all,All,0,2
2018,30,27,race-ethnicity,Black,NA,NA
2018,30,27,race-ethnicity,Hispanic,NA,NA
2018,30,27,race-ethnicity,Other Races and Ethnicities,0,3
2018,30,27,race-ethnicity,"White, Non-Hispanic",0,2
2018,30,29,all,All,0,1
2018,30,29,race-ethnicity,Black,0,3
2018,30,29,race-ethnicity,Hispanic,0,3
2018,30,29,race-ethnicity,Other Races and Ethnicities,0,2
2018,30,29,race-ethnicity,"White, Non-Hispanic",0,1
2018,30,31,all,All,0.106129918,1
2018,30,31,race-ethnicity,Black,0.645833333,3
2018,30,31,race-ethnicity,Hispanic,0.137802607,3
2018,30,31,race-ethnicity,Other Races and Ethnicities,0.212290503,2
2018,30,31,race-ethnicity,"White, Non-Hispanic",0.088835649,1
2018,30,33,all,All,0,2
2018,30,33,race-ethnicity,Black,NA,NA
2018,30,33,race-ethnicity,Hispanic,NA,NA
2018,30,33,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,30,33,race-ethnicity,"White, Non-Hispanic",0,2
2018,30,35,all,All,0.517573315,1
2018,30,35,race-ethnicity,Black,NA,NA
2018,30,35,race-ethnicity,Hispanic,0,3
2018,30,35,race-ethnicity,Other Races and Ethnicities,0.637892377,1
2018,30,35,race-ethnicity,"White, Non-Hispanic",0.041958042,3
2018,30,37,all,All,0,2
2018,30,37,race-ethnicity,Black,NA,NA
2018,30,37,race-ethnicity,Hispanic,NA,NA
2018,30,37,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,30,37,race-ethnicity,"White, Non-Hispanic",0,2
2018,30,39,all,All,0,2
2018,30,39,race-ethnicity,Black,NA,NA
2018,30,39,race-ethnicity,Hispanic,NA,NA
2018,30,39,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,30,39,race-ethnicity,"White, Non-Hispanic",0,2
2018,30,41,all,All,0,1
2018,30,41,race-ethnicity,Black,NA,NA
2018,30,41,race-ethnicity,Hispanic,0,3
2018,30,41,race-ethnicity,Other Races and Ethnicities,0,1
2018,30,41,race-ethnicity,"White, Non-Hispanic",0,2
2018,30,43,all,All,0,2
2018,30,43,race-ethnicity,Black,NA,NA
2018,30,43,race-ethnicity,Hispanic,0,3
2018,30,43,race-ethnicity,Other Races and Ethnicities,0,3
2018,30,43,race-ethnicity,"White, Non-Hispanic",0,2
2018,30,45,all,All,0,2
2018,30,45,race-ethnicity,Black,NA,NA
2018,30,45,race-ethnicity,Hispanic,NA,NA
2018,30,45,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,30,45,race-ethnicity,"White, Non-Hispanic",0,2
2018,30,47,all,All,0.274417853,1
2018,30,47,race-ethnicity,Black,NA,NA
2018,30,47,race-ethnicity,Hispanic,0.498489426,3
2018,30,47,race-ethnicity,Other Races and Ethnicities,0.405387648,1
2018,30,47,race-ethnicity,"White, Non-Hispanic",0.134080109,1
2018,30,49,all,All,0,1
2018,30,49,race-ethnicity,Black,0,3
2018,30,49,race-ethnicity,Hispanic,0,3
2018,30,49,race-ethnicity,Other Races and Ethnicities,0,2
2018,30,49,race-ethnicity,"White, Non-Hispanic",0,1
2018,30,51,all,All,0,2
2018,30,51,race-ethnicity,Black,NA,NA
2018,30,51,race-ethnicity,Hispanic,NA,NA
2018,30,51,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,30,51,race-ethnicity,"White, Non-Hispanic",0,2
2018,30,53,all,All,0,1
2018,30,53,race-ethnicity,Black,NA,NA
2018,30,53,race-ethnicity,Hispanic,0,3
2018,30,53,race-ethnicity,Other Races and Ethnicities,0,3
2018,30,53,race-ethnicity,"White, Non-Hispanic",0,1
2018,30,55,all,All,0,2
2018,30,55,race-ethnicity,Black,NA,NA
2018,30,55,race-ethnicity,Hispanic,NA,NA
2018,30,55,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,30,55,race-ethnicity,"White, Non-Hispanic",0,2
2018,30,57,all,All,0,2
2018,30,57,race-ethnicity,Black,NA,NA
2018,30,57,race-ethnicity,Hispanic,0,3
2018,30,57,race-ethnicity,Other Races and Ethnicities,0,3
2018,30,57,race-ethnicity,"White, Non-Hispanic",0,2
2018,30,59,all,All,0,3
2018,30,59,race-ethnicity,Black,NA,NA
2018,30,59,race-ethnicity,Hispanic,NA,NA
2018,30,59,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,30,59,race-ethnicity,"White, Non-Hispanic",0,3
2018,30,61,all,All,0,2
2018,30,61,race-ethnicity,Black,NA,NA
2018,30,61,race-ethnicity,Hispanic,NA,NA
2018,30,61,race-ethnicity,Other Races and Ethnicities,0,3
2018,30,61,race-ethnicity,"White, Non-Hispanic",0,2
2018,30,63,all,All,0,1
2018,30,63,race-ethnicity,Black,0,3
2018,30,63,race-ethnicity,Hispanic,0,2
2018,30,63,race-ethnicity,Other Races and Ethnicities,0,2
2018,30,63,race-ethnicity,"White, Non-Hispanic",0,1
2018,30,65,all,All,0,2
2018,30,65,race-ethnicity,Black,NA,NA
2018,30,65,race-ethnicity,Hispanic,0,3
2018,30,65,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,30,65,race-ethnicity,"White, Non-Hispanic",0,2
2018,30,67,all,All,0,1
2018,30,67,race-ethnicity,Black,NA,NA
2018,30,67,race-ethnicity,Hispanic,0,3
2018,30,67,race-ethnicity,Other Races and Ethnicities,0,3
2018,30,67,race-ethnicity,"White, Non-Hispanic",0,1
2018,30,69,all,All,0,3
2018,30,69,race-ethnicity,Black,NA,NA
2018,30,69,race-ethnicity,Hispanic,NA,NA
2018,30,69,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,30,69,race-ethnicity,"White, Non-Hispanic",0,3
2018,30,71,all,All,0,2
2018,30,71,race-ethnicity,Black,NA,NA
2018,30,71,race-ethnicity,Hispanic,NA,NA
2018,30,71,race-ethnicity,Other Races and Ethnicities,0,3
2018,30,71,race-ethnicity,"White, Non-Hispanic",0,2
2018,30,73,all,All,0,2
2018,30,73,race-ethnicity,Black,NA,NA
2018,30,73,race-ethnicity,Hispanic,0,3
2018,30,73,race-ethnicity,Other Races and Ethnicities,0,1
2018,30,73,race-ethnicity,"White, Non-Hispanic",0,2
2018,30,75,all,All,0,2
2018,30,75,race-ethnicity,Black,NA,NA
2018,30,75,race-ethnicity,Hispanic,NA,NA
2018,30,75,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,30,75,race-ethnicity,"White, Non-Hispanic",0,2
2018,30,77,all,All,0,2
2018,30,77,race-ethnicity,Black,NA,NA
2018,30,77,race-ethnicity,Hispanic,NA,NA
2018,30,77,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,30,77,race-ethnicity,"White, Non-Hispanic",0,2
2018,30,79,all,All,0,3
2018,30,79,race-ethnicity,Black,NA,NA
